Time (s),Channel 1 (V)
1.520625,-0.09808052
1.52125,-0.088507577
1.521875,-0.083225954
1.5225,-0.07794433
1.523125,-0.08025504
1.52375,-0.084876461
1.524375,-0.069361692
1.525,-0.05780814
1.525625,-0.038662255
1.52625,-0.037011747
1.526875,-0.040972965
1.5275,-0.039322458
1.528125,-0.042293371
1.52875,-0.046254589
1.529375,-0.055827531
1.53,-0.064740271
1.530625,-0.06903159
1.53125,-0.075963721
1.531875,-0.062759662
1.5325,-0.058138242
1.533125,-0.064080068
1.53375,-0.073653011
1.534375,-0.067711184
1.535,-0.065730575
1.535625,-0.068701489
1.53625,-0.057478039
1.536875,-0.049555603
1.5375,-0.042953574
1.538125,-0.037011747
1.53875,-0.049225502
1.539375,-0.070682098
1.54,-0.092138693
1.540625,-0.093128998
1.54125,-0.096430013
1.541875,-0.098410621
1.5425,-0.102371839
1.543125,-0.113265188
1.54375,-0.112604985
1.544375,-0.116236101
1.545,-0.115245797
1.545625,-0.121847826
1.54625,-0.128779957
1.546875,-0.121517725
1.5475,-0.114585594
1.548125,-0.110954477
1.54875,-0.118546811
1.549375,-0.122177927
1.55,-0.095109607
1.550625,-0.079594837
1.55125,-0.069361692
1.551875,-0.077284127
1.5525,-0.083225954
1.553125,-0.083886157
1.55375,-0.088837679
1.554375,-0.102041738
1.555,-0.115245797
1.555625,-0.116566202
1.55625,-0.094119302
1.556875,-0.081575446
1.5575,-0.069361692
1.558125,-0.056817836
1.55875,-0.045594386
1.559375,-0.043943878
1.56,-0.037011747
1.560625,-0.02413779
1.56125,-0.023147485
1.561875,-0.0264485
1.5625,-0.025458196
1.563125,-0.021166877
1.56375,-0.021827079
1.564375,-0.031730124
1.565,-0.030739819
1.565625,-0.025128094
1.56625,-0.023477587
1.566875,-0.019846471
1.5675,-0.028099007
1.568125,-0.03305053
1.56875,-0.042623472
1.569375,-0.043613777
1.57,-0.038662255
1.570625,-0.038662255
1.57125,-0.041963269
1.571875,-0.049555603
1.5725,-0.044934183
1.573125,-0.038662255
1.57375,-0.046914791
1.574375,-0.046914791
1.575,-0.049555603
1.575625,-0.046914791
1.57625,-0.047905096
1.576875,-0.043613777
1.5775,-0.041303066
1.578125,-0.039652559
1.57875,-0.038992356
1.579375,-0.042623472
1.58,-0.041633168
1.580625,-0.034370935
1.58125,-0.03536124
1.581875,-0.040972965
1.5825,-0.048235197
1.583125,-0.037011747
1.58375,-0.034701037
1.584375,-0.03767195
1.585,-0.031400022
1.585625,-0.02875921
1.58625,-0.036681646
1.586875,-0.046914791
1.5875,-0.051866314
1.588125,-0.050215806
1.58875,-0.057147937
1.589375,-0.065400474
1.59,-0.071012199
1.590625,-0.076623924
1.59125,-0.084876461
1.591875,-0.086526968
1.5925,-0.068371387
1.593125,-0.06011885
1.59375,-0.052856618
1.594375,-0.058138242
1.595,-0.070682098
1.595625,-0.068701489
1.59625,-0.058138242
1.596875,-0.064080068
1.5975,-0.082895852
1.598125,-0.098740723
1.59875,-0.090158085
1.599375,-0.072662706
1.6,-0.057147937
1.600625,-0.05780814
1.60125,-0.040312762
1.601875,-0.043613777
1.6025,-0.047244893
1.603125,-0.041633168
1.60375,-0.036021443
1.604375,-0.039652559
1.605,-0.039652559
1.605625,-0.035691341
1.60625,-0.035031138
1.606875,-0.053186719
1.6075,-0.063419865
1.608125,-0.059788749
1.60875,-0.054177024
1.609375,-0.053846922
1.61,-0.055167328
1.610625,-0.046254589
1.61125,-0.040972965
1.611875,-0.034370935
1.6125,-0.030409718
1.613125,-0.030409718
1.61375,-0.036681646
1.614375,-0.050876009
1.615,-0.057147937
1.615625,-0.056817836
1.61625,-0.047905096
1.616875,-0.045264284
1.6175,-0.06011885
1.618125,-0.061109155
1.61875,-0.057478039
1.619375,-0.050215806
1.62,-0.051536212
1.620625,-0.043613777
1.62125,-0.051536212
1.621875,-0.050876009
1.6225,-0.045594386
1.623125,-0.047574994
1.62375,-0.04427398
1.624375,-0.030409718
1.625,-0.021496978
1.625625,-0.01522505
1.62625,-0.025788297
1.626875,-0.034040834
1.6275,-0.051536212
1.628125,-0.064740271
1.62875,-0.053516821
1.629375,-0.046914791
1.63,-0.055827531
1.630625,-0.073653011
1.63125,-0.086526968
1.631875,-0.075963721
1.6325,-0.071342301
1.633125,-0.06011885
1.63375,-0.059128546
1.634375,-0.053846922
1.635,-0.051206111
1.635625,-0.04658469
1.63625,-0.036351544
1.636875,-0.042623472
1.6375,-0.047244893
1.638125,-0.047574994
1.63875,-0.03536124
1.639375,-0.023147485
1.64,-0.033380631
1.640625,-0.043943878
1.64125,-0.045264284
1.641875,-0.031400022
1.6425,-0.018856166
1.643125,-0.02413779
1.64375,-0.021827079
1.644375,-0.016215354
1.645,-0.013574543
1.645625,-0.016875557
1.64625,-0.001030687
1.646875,0.00722185
1.6475,0.006891749
1.648125,-0.001030687
1.64875,0.007882053
1.649375,0.009862662
1.65,0.000289719
1.650625,-0.014564847
1.65125,-0.022487282
1.651875,-0.034040834
1.6525,-0.036021443
1.653125,-0.037011747
1.65375,-0.041303066
1.654375,-0.06011885
1.655,-0.07794433
1.655625,-0.07563362
1.65625,-0.058798445
1.656875,-0.052196415
1.6575,-0.056487734
1.658125,-0.070351996
1.65875,-0.069361692
1.659375,-0.074313214
1.66,-0.077614229
1.660625,-0.072662706
1.66125,-0.086526968
1.661875,-0.090158085
1.6625,-0.084876461
1.663125,-0.082235649
1.66375,-0.070682098
1.664375,-0.077614229
1.665,-0.082565751
1.665625,-0.082895852
1.66625,-0.083556055
1.666875,-0.088507577
1.6675,-0.093789201
1.668125,-0.088177476
1.66875,-0.078604533
1.669375,-0.057478039
1.67,-0.052526517
1.670625,-0.063089764
1.67125,-0.076623924
1.671875,-0.083886157
1.6725,-0.082565751
1.673125,-0.085866765
1.67375,-0.08685707
1.674375,-0.07563362
1.675,-0.068041286
1.675625,-0.061439256
1.67625,-0.077614229
1.676875,-0.077614229
1.6775,-0.082895852
1.678125,-0.077284127
1.67875,-0.068701489
1.679375,-0.062429561
1.68,-0.071672402
1.680625,-0.076293823
1.68125,-0.072662706
1.681875,-0.049555603
1.6825,-0.030739819
1.683125,-0.027768906
1.68375,-0.044934183
1.684375,-0.05549743
1.685,-0.056157633
1.685625,-0.05780814
1.68625,-0.056817836
1.686875,-0.052856618
1.6875,-0.047244893
1.688125,-0.041633168
1.68875,-0.04427398
1.689375,-0.032390327
1.69,-0.026118399
1.690625,-0.033380631
1.69125,-0.03767195
1.691875,-0.036021443
1.6925,-0.03305053
1.693125,-0.039652559
1.69375,-0.032060225
1.694375,-0.030739819
1.695,-0.035031138
1.695625,-0.046914791
1.69625,-0.046254589
1.696875,-0.038662255
1.6975,-0.039982661
1.698125,-0.054507125
1.69875,-0.062099459
1.699375,-0.072992808
1.7,-0.084216258
1.700625,-0.094449404
1.70125,-0.074973417
1.701875,-0.054177024
1.7025,-0.040642863
1.703125,-0.042623472
1.70375,-0.042623472
1.704375,-0.0488954
1.705,-0.059788749
1.705625,-0.06011885
1.70625,-0.041633168
1.706875,-0.036681646
1.7075,-0.039652559
1.708125,-0.050215806
1.70875,-0.040972965
1.709375,-0.032060225
1.71,-0.020836775
1.710625,-0.007302615
1.71125,-0.012254137
1.711875,-0.017865862
1.7125,-0.029749515
1.713125,-0.03536124
1.71375,-0.035031138
1.714375,-0.037341849
1.715,-0.029749515
1.715625,-0.025458196
1.71625,-0.03536124
1.716875,-0.036681646
1.7175,-0.038992356
1.718125,-0.034040834
1.71875,-0.034370935
1.719375,-0.039322458
1.72,-0.041963269
1.720625,-0.03767195
1.72125,-0.038002052
1.721875,-0.047574994
1.7225,-0.063089764
1.723125,-0.072332605
1.72375,-0.071342301
1.724375,-0.067711184
1.725,-0.07794433
1.725625,-0.069361692
1.72625,-0.070021895
1.726875,-0.061109155
1.7275,-0.053516821
1.728125,-0.062759662
1.72875,-0.072992808
1.729375,-0.067050981
1.73,-0.049555603
1.730625,-0.031400022
1.73125,-0.040642863
1.731875,-0.035031138
1.7325,-0.0264485
1.733125,-0.024797993
1.73375,-0.029749515
1.734375,-0.015885253
1.735,-0.006972513
1.735625,-0.021827079
1.73625,-0.040312762
1.736875,-0.049555603
1.7375,-0.032390327
1.738125,-0.007962818
1.73875,0.003260633
1.739375,0.003590734
1.74,-0.013574543
1.740625,-0.029419413
1.74125,-0.042293371
1.741875,-0.045594386
1.7425,-0.037341849
1.743125,-0.030409718
1.74375,-0.018856166
1.744375,-0.027438805
1.745,-0.03767195
1.745625,-0.050215806
1.74625,-0.053846922
1.746875,-0.04658469
1.7475,-0.040642863
1.748125,-0.04658469
1.74875,-0.05549743
1.749375,-0.066060677
1.75,-0.059458647
1.750625,-0.067050981
1.75125,-0.05780814
1.751875,-0.055167328
1.7525,-0.064740271
1.753125,-0.072332605
1.75375,-0.073653011
1.754375,-0.068371387
1.755,-0.054177024
1.755625,-0.033380631
1.75625,-0.019846471
1.756875,-0.03536124
1.7575,-0.039322458
1.758125,-0.035031138
1.75875,-0.028099007
1.759375,-0.034701037
1.76,-0.043613777
1.760625,-0.032390327
1.76125,-0.016875557
1.761875,-0.001030687
1.7625,-0.00169089
1.763125,0.000289719
1.76375,0.015474387
1.764375,0.019105503
1.765,0.014153981
1.765625,0.00260043
1.76625,-0.001030687
1.766875,0.002930531
1.7675,0.00491114
1.768125,0.013163677
1.76875,0.012173372
1.769375,0.010192763
1.77,0.015144286
1.770625,0.023726924
1.77125,0.02735804
1.771875,0.020756011
1.7725,0.013493778
1.773125,0.007882053
1.77375,0.005901444
1.774375,0.017124894
1.775,0.011183068
1.775625,0.005241241
1.77625,0.002270328
1.776875,0.010852966
1.7775,0.017785097
1.778125,0.022076417
1.77875,0.019435605
1.779375,0.019765706
1.78,0.023066721
1.780625,0.023066721
1.78125,0.012503474
1.781875,0.017785097
1.7825,0.0184453
1.783125,0.020425909
1.78375,0.02504733
1.784375,0.030328953
1.785,0.035610577
1.785625,0.024387127
1.78625,0.022406518
1.786875,0.025377431
1.7875,0.03858149
1.788125,0.037921287
1.78875,0.036600881
1.789375,0.045513621
1.79,0.031649359
1.790625,0.013493778
1.79125,0.010192763
1.791875,0.014814184
1.7925,0.020425909
1.793125,0.018775402
1.79375,0.029008548
1.794375,0.031649359
1.795,0.035280476
1.795625,0.035940678
1.79625,0.032639664
1.796875,0.031979461
1.7975,0.038251389
1.798125,0.037921287
1.79875,0.048814636
1.799375,0.059047782
1.8,0.054756462
1.800625,0.040562099
1.80125,0.050795245
1.801875,0.046503926
1.8025,0.043533012
1.803125,0.048814636
1.80375,0.050135042
1.804375,0.058057477
1.805,0.069280927
1.805625,0.074892652
1.80625,0.083805392
1.806875,0.081824783
1.8075,0.075552855
1.808125,0.074892652
1.80875,0.081824783
1.809375,0.071591638
1.81,0.06102839
1.810625,0.052115651
1.81125,0.036930983
1.811875,0.038251389
1.8125,0.032639664
1.813125,0.032639664
1.81375,0.050465143
1.814375,0.048154433
1.815,0.04980494
1.815625,0.056737071
1.81625,0.051455448
1.816875,0.058057477
1.8175,0.058387579
1.818125,0.052115651
1.81875,0.039571795
1.819375,0.037261084
1.82,0.031979461
1.820625,0.036930983
1.82125,0.033629968
1.821875,0.02735804
1.8225,0.03396007
1.823125,0.038911592
1.82375,0.031979461
1.824375,0.040892201
1.825,0.050795245
1.825625,0.062018695
1.82625,0.056737071
1.826875,0.062018695
1.8275,0.062678898
1.828125,0.066970217
1.82875,0.070601333
1.829375,0.063669202
1.83,0.06531971
1.830625,0.068620724
1.83125,0.060698289
1.831875,0.070601333
1.8325,0.069611029
1.833125,0.071921739
1.83375,0.073572246
1.834375,0.073242145
1.835,0.066970217
1.835625,0.062348796
1.83625,0.077863566
1.836875,0.083145189
1.8375,0.088756914
1.838125,0.081494682
1.83875,0.067300318
1.839375,0.063669202
1.84,0.061688593
1.840625,0.068950826
1.84125,0.064659507
1.841875,0.065649811
1.8425,0.08116458
1.843125,0.096349248
1.84375,0.118466047
1.844375,0.109223206
1.845,0.093048233
1.845625,0.066970217
1.84625,0.051125346
1.846875,0.052775854
1.8475,0.05640697
1.848125,0.051455448
1.84875,0.052115651
1.849375,0.042872809
1.85,0.041552404
1.850625,0.042542708
1.85125,0.058057477
1.851875,0.05640697
1.8525,0.059047782
1.853125,0.058387579
1.85375,0.051455448
1.854375,0.045843723
1.855,0.047824332
1.855625,0.050795245
1.85625,0.055416665
1.856875,0.042212606
1.8575,0.026037634
1.858125,0.023726924
1.85875,0.02966875
1.859375,0.026367736
1.86,0.023066721
1.860625,0.032309562
1.86125,0.033299867
1.861875,0.03627078
1.8625,0.040892201
1.863125,0.050465143
1.86375,0.070271232
1.864375,0.077863566
1.865,0.073572246
1.865625,0.06102839
1.86625,0.047164129
1.866875,0.041552404
1.8675,0.045843723
1.868125,0.080504377
1.86875,0.082815088
1.869375,0.083145189
1.87,0.080174276
1.870625,0.082815088
1.87125,0.091067625
1.871875,0.084795697
1.8725,0.070271232
1.873125,0.059047782
1.87375,0.052115651
1.874375,0.05871768
1.875,0.063008999
1.875625,0.078523769
1.87625,0.070601333
1.876875,0.059377883
1.8775,0.057067173
1.878125,0.073572246
1.87875,0.071261536
1.879375,0.059707985
1.88,0.05871768
1.880625,0.052115651
1.88125,0.039901896
1.881875,0.046173824
1.8825,0.045513621
1.883125,0.039571795
1.88375,0.026697837
1.884375,0.021416214
1.885,0.028018243
1.885625,0.029338649
1.88625,0.028348345
1.886875,0.020425909
1.8875,0.011843271
1.888125,0.003260633
1.88875,-0.003671498
1.889375,-0.003011295
1.89,-0.005652107
1.890625,0.007882053
1.89125,0.011183068
1.891875,0.013493778
1.8925,0.020756011
1.893125,0.017454996
1.89375,0.026367736
1.894375,0.022406518
1.895,0.014814184
1.895625,0.011513169
1.89625,0.00260043
1.896875,0.003920835
1.8975,0.009532561
1.898125,0.009862662
1.89875,0.016464691
1.899375,0.015144286
1.9,0.019105503
1.900625,0.008212155
1.90125,0.004581038
1.901875,0.006231546
1.9025,0.006561647
1.903125,0.015474387
1.90375,0.018115199
1.904375,0.015474387
1.905,0.011843271
1.905625,0.004250937
1.90625,0.007882053
1.906875,-0.002681194
1.9075,-0.011263832
1.908125,-0.01522505
1.90875,-0.002020991
1.909375,-0.004661803
1.91,-0.007302615
1.910625,0.003590734
1.91125,-0.004331701
1.911875,-0.018856166
1.9125,-0.026778602
1.913125,-0.031069921
1.91375,-0.024467891
1.914375,-0.021166877
1.915,-0.019846471
1.915625,-0.025458196
1.91625,-0.021166877
1.916875,-0.004661803
1.9175,0.013493778
1.918125,0.026697837
1.91875,0.022076417
1.919375,0.018115199
1.92,0.014484083
1.920625,0.01613459
1.92125,0.009862662
1.921875,-0.010933731
1.9225,-0.021166877
1.923125,-0.022487282
1.92375,-0.021496978
1.924375,-0.006642412
1.925,0.013493778
1.925625,0.024387127
1.92625,0.01382388
1.926875,0.014814184
1.9275,0.005241241
1.928125,-0.002351093
1.92875,-0.011593934
1.929375,-0.013904644
1.93,-0.024797993
1.930625,-0.024467891
1.93125,-0.025128094
1.931875,-0.019846471
1.9325,-0.017205659
1.933125,-0.015885253
1.93375,-0.018856166
1.934375,-0.017205659
1.935,-0.020836775
1.935625,-0.025128094
1.93625,-0.017205659
1.936875,-0.012254137
1.9375,-0.010933731
1.938125,-0.020506674
1.93875,-0.034701037
1.939375,-0.03305053
1.94,-0.023477587
1.940625,-0.018856166
1.94125,-0.014894949
1.941875,-0.009283223
1.9425,-0.002351093
1.943125,-0.007632716
1.94375,-0.010273528
1.944375,-0.014564847
1.945,-0.018526065
1.945625,-0.029089312
1.94625,-0.016875557
1.946875,0.010522865
1.9475,0.020425909
1.948125,0.009202459
1.94875,0.003590734
1.949375,-0.009613325
1.95,-0.00169089
1.950625,-0.002681194
1.95125,0.000949922
1.951875,-0.009613325
1.9525,-0.011263832
1.953125,-0.018856166
1.95375,-0.026118399
1.954375,-0.034701037
1.955,-0.052526517
1.955625,-0.056817836
1.95625,-0.045924487
1.956875,-0.04427398
1.9575,-0.040642863
1.958125,-0.042623472
1.95875,-0.035031138
1.959375,-0.030079616
1.96,-0.044604081
1.960625,-0.040972965
1.96125,-0.030409718
1.961875,-0.045264284
1.9625,-0.061769358
1.963125,-0.081905548
1.96375,-0.075963721
1.964375,-0.063089764
1.965,-0.039652559
1.965625,-0.027768906
1.96625,-0.036021443
1.966875,-0.034040834
1.9675,-0.048235197
1.968125,-0.036021443
1.96875,-0.021827079
1.969375,-0.016875557
1.97,-0.020506674
1.970625,-0.013244441
1.97125,-0.011263832
1.971875,-0.018195963
1.9725,-0.01522505
1.973125,-0.016545456
1.97375,-0.029089312
1.974375,-0.026118399
1.975,-0.010603629
1.975625,0.005571343
1.97625,0.007882053
1.976875,-0.00169089
1.9775,-0.0264485
1.978125,-0.038002052
1.97875,-0.039982661
1.979375,-0.028429109
1.98,-0.022817384
1.980625,-0.023147485
1.98125,-0.038992356
1.981875,-0.038992356
1.9825,-0.04658469
1.983125,-0.054837227
1.98375,-0.06903159
1.984375,-0.068701489
1.985,-0.053516821
1.985625,-0.042293371
1.98625,-0.028099007
1.986875,-0.022157181
1.9875,-0.025788297
1.988125,-0.020506674
1.98875,-0.030409718
1.989375,-0.042293371
1.99,-0.046914791
1.990625,-0.045594386
1.99125,-0.035691341
1.991875,-0.022817384
1.9925,-0.019846471
1.993125,-0.02413779
1.99375,-0.018526065
1.994375,-0.012254137
1.995,-0.008292919
1.995625,-0.013904644
1.99625,-0.015885253
1.996875,-0.006972513
1.9975,-0.005322006
1.998125,-0.007962818
1.99875,-0.002020991
1.999375,0.002930531
2,0.003260633
2.000625,-0.005322006
2.00125,0.009202459
2.001875,0.016464691
2.0025,0.017124894
2.003125,0.017124894
2.00375,0.014484083
2.004375,0.010192763
2.005,-0.000370484
2.005625,0.001610125
2.00625,0.007882053
2.006875,0.00491114
2.0075,0.004581038
2.008125,0.003590734
2.00875,0.009202459
2.009375,0.006561647
2.01,0.00491114
2.010625,0.024387127
2.01125,0.035610577
2.011875,0.031649359
2.0125,0.026697837
2.013125,0.019435605
2.01375,0.012173372
2.014375,0.008542256
2.015,0.016794793
2.015625,0.010852966
2.01625,-0.000370484
2.016875,-0.009613325
2.0175,-0.01753576
2.018125,-0.006972513
2.01875,-0.004991904
2.019375,-0.005982209
2.02,-0.012584238
2.020625,-0.007962818
2.02125,-0.005982209
2.021875,-0.004661803
2.0225,0.000619821
2.023125,0.009532561
2.02375,0.005901444
2.024375,0.011513169
2.025,0.008212155
2.025625,0.009532561
2.02625,0.012833575
2.026875,0.031319258
2.0275,0.043533012
2.028125,0.039571795
2.02875,0.044193215
2.029375,0.078193667
2.03,0.111533916
2.030625,0.122097163
2.03125,0.117805844
2.031875,0.125398178
2.0325,0.138602237
2.033125,0.168311369
2.03375,0.194719487
2.034375,0.220467402
2.035,0.247865825
2.035625,0.249846433
2.03625,0.266021406
2.036875,0.296390741
2.0375,0.326099874
2.038125,0.346236064
2.03875,0.362080935
2.039375,0.382877327
2.04,0.393110473
2.040625,0.406644633
2.04125,0.439324679
2.041875,0.464742493
2.0425,0.478276653
2.043125,0.494451625
2.04375,0.520859743
2.044375,0.548258166
2.045,0.572685675
2.045625,0.6007443
2.04625,0.607676431
2.046875,0.590511154
2.0475,0.567404051
2.048125,0.567734153
2.04875,0.568724457
2.049375,0.565423442
2.05,0.561792326
2.050625,0.561132123
2.05125,0.584569328
2.051875,0.59183156
2.0525,0.564433138
2.053125,0.519209236
2.05375,0.489500103
2.054375,0.466723102
2.055,0.433052751
2.055625,0.395091082
2.05625,0.370993674
2.056875,0.353498296
2.0575,0.33864373
2.058125,0.307614191
2.05875,0.273943841
2.059375,0.227729635
2.06,0.180195022
2.060625,0.146194571
2.06125,0.12374767
2.061875,0.101960973
2.0625,0.066970217
2.063125,0.037261084
2.06375,0.005571343
2.064375,-0.023477587
2.065,-0.033710733
2.065625,-0.04658469
2.06625,-0.064740271
2.066875,-0.088177476
2.0675,-0.109634071
2.068125,-0.126469247
2.06875,-0.14297432
2.069375,-0.135051885
2.07,-0.138022798
2.070625,-0.143634523
2.07125,-0.145285031
2.071875,-0.136702392
2.0725,-0.128779957
2.073125,-0.121847826
2.07375,-0.125148841
2.074375,-0.107983564
2.075,-0.101381535
2.075625,-0.089827983
2.07625,-0.105012651
2.076875,-0.118876913
2.0775,-0.118876913
2.078125,-0.108313666
2.07875,-0.096760114
2.079375,-0.084876461
2.08,-0.083225954
2.080625,-0.084216258
2.08125,-0.087847374
2.081875,-0.083886157
2.0825,-0.083225954
2.083125,-0.076293823
2.08375,-0.089497882
2.084375,-0.088837679
2.085,-0.09576981
2.085625,-0.109964173
2.08625,-0.114585594
2.086875,-0.112604985
2.0875,-0.107323361
2.088125,-0.108643767
2.08875,-0.120197319
2.089375,-0.128119754
2.09,-0.135712088
2.090625,-0.150566654
2.09125,-0.170372743
2.091875,-0.178955381
2.0925,-0.171032946
2.093125,-0.160469698
2.09375,-0.147265639
2.094375,-0.145285031
2.095,-0.149906451
2.095625,-0.164430916
2.09625,-0.167401829
2.096875,-0.158819191
2.0975,-0.156178379
2.098125,-0.164100815
2.09875,-0.1607998
2.099375,-0.150566654
2.1,-0.133071276
2.100625,-0.134391682
2.10125,-0.134061581
2.101875,-0.136042189
2.1025,-0.127459551
2.103125,-0.121847826
2.10375,-0.118546811
2.104375,-0.121187623
2.105,-0.129770261
2.105625,-0.127459551
2.10625,-0.123168232
2.106875,-0.132741175
2.1075,-0.135051885
2.108125,-0.133731479
2.10875,-0.12283813
2.109375,-0.122177927
2.11,-0.116566202
2.110625,-0.114915695
2.11125,-0.113925391
2.111875,-0.116566202
2.1125,-0.135712088
2.113125,-0.134061581
2.11375,-0.12283813
2.114375,-0.122508029
2.115,-0.139673306
2.115625,-0.161790104
2.11625,-0.164430916
2.116875,-0.146935538
2.1175,-0.117556507
2.118125,-0.095439708
2.11875,-0.103032042
2.119375,-0.109634071
2.12,-0.121847826
2.120625,-0.124488638
2.12125,-0.131420769
2.121875,-0.145945234
2.1225,-0.147265639
2.123125,-0.139673306
2.12375,-0.132080972
2.124375,-0.124158536
2.125,-0.127789653
2.125625,-0.126139145
2.12625,-0.125809044
2.126875,-0.116566202
2.1275,-0.115905999
2.128125,-0.123498333
2.12875,-0.131090667
2.129375,-0.131090667
2.13,-0.130430464
2.130625,-0.130760566
2.13125,-0.138022798
2.131875,-0.140003407
2.1325,-0.144294726
2.133125,-0.134721783
2.13375,-0.14297432
2.134375,-0.134061581
2.135,-0.115245797
2.135625,-0.119537116
2.13625,-0.126139145
2.136875,-0.130760566
2.1375,-0.12052742
2.138125,-0.126799348
2.13875,-0.137692697
2.139375,-0.12052742
2.14,-0.116896304
2.140625,-0.117226405
2.14125,-0.11161468
2.141875,-0.105672854
2.1425,-0.103362143
2.143125,-0.105342752
2.14375,-0.092798896
2.144375,-0.097420317
2.145,-0.097750418
2.145625,-0.094779505
2.14625,-0.084876461
2.146875,-0.085866765
2.1475,-0.081575446
2.148125,-0.084216258
2.14875,-0.087187171
2.149375,-0.091148389
2.15,-0.09576981
2.150625,-0.103362143
2.15125,-0.094449404
2.151875,-0.087847374
2.1525,-0.087517273
2.153125,-0.082895852
2.15375,-0.074973417
2.154375,-0.081245345
2.155,-0.096430013
2.155625,-0.08916778
2.15625,-0.075963721
2.156875,-0.079924939
2.1575,-0.08025504
2.158125,-0.08685707
2.15875,-0.087187171
2.159375,-0.091808592
2.16,-0.101711636
2.160625,-0.105672854
2.16125,-0.107983564
2.161875,-0.098740723
2.1625,-0.096760114
2.163125,-0.101711636
2.16375,-0.09808052
2.164375,-0.094449404
2.165,-0.096430013
2.165625,-0.099731027
2.16625,-0.088507577
2.166875,-0.084216258
2.1675,-0.085206562
2.168125,-0.073322909
2.16875,-0.078274431
2.169375,-0.085206562
2.17,-0.093789201
2.170625,-0.087517273
2.17125,-0.076293823
2.171875,-0.060448952
2.1725,-0.046254589
2.173125,-0.053186719
2.17375,-0.067050981
2.174375,-0.077614229
2.175,-0.097090215
2.175625,-0.101051433
2.17625,-0.096099911
2.176875,-0.084216258
2.1775,-0.076293823
2.178125,-0.063419865
2.17875,-0.052856618
2.179375,-0.03536124
2.18,-0.025458196
2.180625,-0.039322458
2.18125,-0.061769358
2.181875,-0.063089764
2.1825,-0.079594837
2.183125,-0.099731027
2.18375,-0.110294274
2.184375,-0.112935086
2.185,-0.115905999
2.185625,-0.108643767
2.18625,-0.083886157
2.186875,-0.070351996
2.1875,-0.077614229
2.188125,-0.094449404
2.18875,-0.103692245
2.189375,-0.093789201
2.19,-0.094119302
2.190625,-0.093128998
2.19125,-0.087517273
2.191875,-0.102371839
2.1925,-0.111944782
2.193125,-0.114915695
2.19375,-0.11821671
2.194375,-0.110294274
2.195,-0.104022346
2.195625,-0.106002955
2.19625,-0.098410621
2.196875,-0.090488186
2.1975,-0.10039123
2.198125,-0.101381535
2.19875,-0.080585142
2.199375,-0.069361692
2.2,-0.054837227
2.200625,-0.047905096
2.20125,-0.031730124
2.201875,-0.01522505
2.2025,-0.013244441
2.203125,-0.019186268
2.20375,-0.036021443
2.204375,-0.040642863
2.205,-0.027108703
2.205625,-0.030079616
2.20625,-0.026778602
2.206875,-0.031730124
2.2075,-0.030739819
2.208125,-0.040642863
2.20875,-0.037011747
2.209375,-0.034040834
2.21,-0.031400022
2.210625,-0.023807688
2.21125,-0.013904644
2.211875,-0.011593934
2.2125,-0.031730124
2.213125,-0.047244893
2.21375,-0.039982661
2.214375,-0.038992356
2.215,-0.038992356
2.215625,-0.043613777
2.21625,-0.045594386
2.216875,-0.048565299
2.2175,-0.058798445
2.218125,-0.053186719
2.21875,-0.054177024
2.219375,-0.05549743
2.22,-0.045264284
2.220625,-0.037011747
2.22125,-0.050876009
2.221875,-0.068701489
2.2225,-0.071342301
2.223125,-0.058468343
2.22375,-0.052526517
2.224375,-0.045594386
2.225,-0.042953574
2.225625,-0.033380631
2.22625,-0.032060225
2.226875,-0.027438805
2.2275,-0.028099007
2.228125,-0.023147485
2.22875,-0.014564847
2.229375,-0.01291434
2.23,-0.013904644
2.230625,-0.014894949
2.23125,-0.01753576
2.231875,-0.003671498
2.2325,0.000289719
2.233125,-0.004331701
2.23375,-0.015555151
2.234375,-0.013904644
2.235,-0.006972513
2.235625,-0.015555151
2.23625,-0.030079616
2.236875,-0.02875921
2.2375,0.000949922
2.238125,0.021746315
2.23875,0.02735804
2.239375,0.038251389
2.24,0.033629968
2.240625,0.032309562
2.24125,0.039241693
2.241875,0.023726924
2.2425,0.016464691
2.243125,0.005241241
2.24375,0.016464691
2.244375,0.024387127
2.245,0.037261084
2.245625,0.040892201
2.24625,0.043863114
2.246875,0.041222302
2.2475,0.035940678
2.248125,0.02735804
2.24875,0.027688142
2.249375,0.03396007
2.25,0.03396007
2.250625,0.022076417
2.25125,0.019435605
2.251875,0.021746315
2.2525,0.016464691
2.253125,0.011513169
2.25375,0.017785097
2.254375,0.010522865
2.255,-0.009613325
2.255625,-0.014564847
2.25625,-0.011924035
2.256875,-0.017205659
2.2575,-0.011593934
2.258125,-0.005322006
2.25875,0.006231546
2.259375,0.00491114
2.26,-0.003671498
2.260625,0.001280024
2.26125,0.00722185
2.261875,0.007882053
2.2625,0.014484083
2.263125,0.017785097
2.26375,0.028348345
2.264375,0.028678446
2.265,0.02966875
2.265625,0.039901896
2.26625,0.046503926
2.266875,0.054426361
2.2675,0.052445752
2.268125,0.057067173
2.26875,0.054426361
2.269375,0.062348796
2.27,0.068620724
2.270625,0.069280927
2.27125,0.077203363
2.271875,0.079183972
2.2725,0.084795697
2.273125,0.084135494
2.27375,0.072581942
2.274375,0.063999304
2.275,0.063008999
2.275625,0.06994113
2.27625,0.069611029
2.276875,0.075222754
